entitlement_id,title,title_id,package_url,platform,content_type
UP4064-PPSA08207_00-1718605728771034,Moving Out 2,PPSA08207,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA08207_00/7a49d6e7-6df7-4e68-ac36-1e431d7113e4-version.xml,ps5,game
EP1001-PPSA01463_00-00000ONGSIEEDLC1,Moxxi's Heist of the Handsome Jackpot,PPSA01463,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01463_00/4e400b2f-9fec-400c-97ab-307b529adb57-version.xml,ps5,game
UP1001-PPSA01462_00-00000ONGSIEADLC1,Moxxi's Heist of the Handsome Jackpot,PPSA01462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01462_00/ed616f4d-c5de-47b3-a7ad-68ce8224f91e-version.xml,ps5,game
EP1001-PPSA01463_00-00ONGSIEEFFCMOZE,Moze Final Form Pack,PPSA01463,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01463_00/4e400b2f-9fec-400c-97ab-307b529adb57-version.xml,ps5,game
UP1001-PPSA01462_00-00ONGSIEAFFCMOZE,Moze Final Form Pack,PPSA01462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01462_00/ed616f4d-c5de-47b3-a7ad-68ce8224f91e-version.xml,ps5,game
EP0700-PPSA02645_00-EP5MRDRILLERDL0E,Mr. DRILLER DrillLand,PPSA02645,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02645_00/17e4df90-5908-4c3d-b6a2-e433a841e504-version.xml,ps5,game
UP0700-PPSA07719_00-SLUS011110000000,Mr. Driller,PPSA07719,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07719_00/36736ec6-7359-48f4-bfe8-bd801037406f-version.xml,ps5,game
EP0082-PPSA04988_00-PWSMF30000000001,Muckingham Files 3,PPSA04988,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04988_00/ebc690a4-34de-4ee1-8e6f-7f39676fc297-version.xml,ps5,game
EP0082-PPSA04988_00-PWSMF40000000001,Muckingham Files 4,PPSA04988,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04988_00/ebc690a4-34de-4ee1-8e6f-7f39676fc297-version.xml,ps5,game
EP0082-PPSA04988_00-PWSWPY0000000001,Muckingham Files 5,PPSA04988,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04988_00/ebc690a4-34de-4ee1-8e6f-7f39676fc297-version.xml,ps5,game
EP0082-PPSA04988_00-PWSMF60000000001,Muckingham Files 6,PPSA04988,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04988_00/ebc690a4-34de-4ee1-8e6f-7f39676fc297-version.xml,ps5,game
EP1018-PPSA03190_00-MULTIVERSUS00000,MultiVersus,PPSA03190,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03190_00/5a972d1d-74ae-4463-8f38-22232f9c5254-version.xml,ps5,game
UP3824-PPSA09189_00-0884984015825227,Mundo da PAW Patrol Patrulha Canina,PPSA09189,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA09189_00/fc2fd8f6-2884-4659-b5ec-448eaa90136b-version.xml,ps5,game
EP1661-PPSA03877_00-SYPS5MUSICRACERU,Music Racer Ultimate,PPSA03877,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03877_00/2bd16926-2fc5-4564-a8cd-6fff4503bf41-version.xml,ps5,game
UP9000-PPSA24156_00-MYFRSTGT00000000,My First Gran Turismo®,PPSA24156,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA24156_00/ada3f70a-1679-465f-b31a-7abcf2737423-version.xml,ps5,
EP9001-PPSA24157_00-MYFRSTGT00000000,My First Gran Turismo™,PPSA24157,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA24157_00/9da5733a-0ed1-45d7-94ed-911cb91901f6-version.xml,ps5,game
IP9000-PPSA01659_00-SAMPLEVIDEO00000,My Videos,PPSA01659,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01659_00/04758c46-89a3-4d2d-8887-b72379aed9fd-version.xml,ps5,game
UP0922-PPSA17121_00-SCUS946020000000,Myst,PPSA17121,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA17121_00/7767a476-33e0-4ced-b99f-d5b10de7fa93-version.xml,ps5,game
JP8033-PPSA17923_00-MYSTICPILLARSZZZ,Mystic Pillars - Remasterizada,PPSA17923,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA17923_00/02aecccf-dcc3-4730-9ce8-d8cc3d1798a5-version.xml,ps5,game
UP1001-PPSA03669_00-NBA2K22000000000,NBA 2K22,PPSA03669,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03669_00/6e5b403f-b5e8-4711-8853-da09c0912ad6-version.xml,ps5,game
UP1001-PPSA07169_00-NBA2K23000000000,NBA 2K23,PPSA07169,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07169_00/a6898833-6a78-47cc-b49f-79e8fca70461-version.xml,ps5,game
EP1001-PPSA07170_00-NBA2K23000000000,NBA 2K23,PPSA07170,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07170_00/ec97693f-6e5c-4ef0-a562-7154229d5981-version.xml,ps5,
UP1001-PPSA15301_00-NBA2K24000000000,NBA 2K24,PPSA15301,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA15301_00/29238bcf-8e8a-4914-b4cb-61cf83e3f0ed-version.xml,ps5,game
UP1001-PPSA22120_00-NBA2K25000000000,NBA 2K25,PPSA22120,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA22120_00/de0c6cad-b478-4bb3-b233-6f0eaaefc8a1-version.xml,ps5,game
UP8832-PPSA10092_00-8615880294208866,NBA App,PPSA10092,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10092_00/1562dd43-d686-4afa-8f33-dfea8540a0b0-version.xml,ps5,
UP0006-PPSA11193_00-NHLPS5HOCKEY2024,NHL® 24,PPSA11193,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA11193_00/cfdf38aa-b605-41af-98c0-1747ec54d882-version.xml,ps5,game
EP0006-PPSA01536_00-NHLPS5HOCKEY2022,NHL™ 22,PPSA01536,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01536_00/1873abaf-966a-45bd-8a9e-0cce8eae4d1a-version.xml,ps5,game
UB1244-PPSA26558_00-PWRDNTEGB0000000,NTE,PPSA26558,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA26558_00/5d89ee29-2999-49bf-8e53-22328d4f3103-version.xml,ps5,game
UP2165-PPSA05317_00-TCMX0014XCHARNAN,Nancy Character,PPSA05317,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05317_00/2169230b-f5d8-4558-823d-cc1c94036fe5-version.xml,ps5,
UP9000-PPSA01289_00-SABANATHANDRAKE1,Nathan Drake Costume,PPSA01289,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01289_00/0c1789e3-10b1-41eb-8ede-c159db8ef1e7-version.xml,ps5,
EP4133-PPSA02449_00-NECROMUMHIREDGUN,Necromunda: Hired Gun,PPSA02449,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02449_00/e4284ae6-63f3-4b9c-9c8d-7c21b823e400-version.xml,ps5,game
EP0006-PPSA01717_00-NEEDFORSPEED2022,Need for Speed™ Unbound,PPSA01717,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01717_00/8bd76a4c-ff9c-4c5c-8ab9-59313ca9842b-version.xml,ps5,game
UP0006-PPSA01716_00-NEEDFORSPEED2022,Need for Speed™ Unbound,PPSA01716,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01716_00/f20b1bb2-2c57-4561-8c37-ca89ac689cb0-version.xml,ps5,game
UP1001-PPSA01462_00-ONGCHARSKINSIEA2,Neon Cosmetic Pack,PPSA01462,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01462_00/ed616f4d-c5de-47b3-a7ad-68ce8224f91e-version.xml,ps5,game
UP2470-PPSA09864_00-NEONWHITESIEA000,Neon White,PPSA09864,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA09864_00/982615a6-df04-4d36-9f22-24843e88b060-version.xml,ps5,game
UT0007-PPSA01614_00-NETFLIXGEMINI001,Netflix,PPSA01614,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01614_00/05e6deae-be8c-47e7-ba2f-3887e3669b91-version.xml,ps5,game
EP4350-PPSA01615_00-NETFLIXGEMINI001,Netflix,PPSA01615,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01615_00/5e554ea0-ecbe-456d-b253-794d6eff24d9-version.xml,ps5,game
JA0010-PPSA01616_00-NETFLIXGEMINI001,Netflix,PPSA01616,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01616_00/74cda124-91f9-4d48-a5c4-68dc8019a5e5-version.xml,ps5,
UP3643-PPSA16785_00-0524521320023310,Neva,PPSA16785,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA16785_00/d4623eeb-4ddf-47f5-a459-377257ba2ca6-version.xml,ps5,game
EP0101-PPSA02994_00-NFGOPT0000000000,New Football Game Online Performance Test,PPSA02994,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02994_00/2eb22785-a950-407a-8849-67b1aa41d05c-version.xml,ps5,
UP6312-PPSA18653_00-0668420395645715,New Gods Pack: Freyr,PPSA18653,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA18653_00/974334bd-776e-4ecd-a271-c0021cfb48e9-version.xml,ps5,game
UP5267-PPSA07398_00-0000000000000000,New World: Aeternum,PPSA07398,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07398_00/f3ffc2ab-7dc0-4676-9d68-6b691a00b266-version.xml,ps5,game
EP9000-PPSA01288_00-SABANEWYEAR00001,New Year Costume,PPSA01288,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01288_00/1db8a953-699b-47e8-8082-799b1eea8118-version.xml,ps5,game
UP9000-PPSA01289_00-SABANEWYEAR00001,New Year Costume,PPSA01289,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01289_00/0c1789e3-10b1-41eb-8ede-c159db8ef1e7-version.xml,ps5,
EP9000-PPSA01288_00-SABANEWYEARDRAG1,New Year Dragon Costume,PPSA01288,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01288_00/1db8a953-699b-47e8-8082-799b1eea8118-version.xml,ps5,game
UP9000-PPSA01289_00-SABANEWYEARDRAG1,New Year Dragon Costume,PPSA01289,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01289_00/0c1789e3-10b1-41eb-8ede-c159db8ef1e7-version.xml,ps5,
EP4293-PPSA04284_00-NEX1PS5SIEE00000,Nexomon,PPSA04284,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04284_00/5f860623-5c66-4ef0-85f6-d6f3f00ae8b3-version.xml,ps5,game
UP0283-PPSA02279_00-5063066328046533,Nickelodeon All-Star Brawl,PPSA02279,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02279_00/717bc65a-cb13-48f7-9c22-21332bc8e916-version.xml,ps5,game
UP0283-PPSA16744_00-NALLSTARBRAWLTWO,Nickelodeon All-Star Brawl 2,PPSA16744,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA16744_00/ea5ad8c9-062e-4f68-9fdb-d7bbd7a020a9-version.xml,ps5,game
EP0281-PPSA04339_00-7165035328986329,Nickelodeon Kart Racers 3: Slime Speedway,PPSA04339,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04339_00/126e509c-6314-4562-84b0-65a1cd99ea27-version.xml,ps5,game
UP0406-PPSA05488_00-1992015946390275,Night In The Woods,PPSA05488,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05488_00/86c6383c-0fca-4a73-a5e1-83ea38fe5d83-version.xml,ps5,game
EP1018-PPSA01619_00-NITCHARACTER0000,Nightwolf,PPSA01619,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01619_00/d13316b3-ee9c-4082-bc86-f8a38f4c1278-version.xml,ps5,game
JP4443-PPSA25414_00-0905368681809535,Nine Sols,PPSA25414,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA25414_00/3b89b6f9-8f59-48ed-82e0-6bf471399259-version.xml,ps5,game
UP9000-PPSA02489_00-NIOH2NA000000000,Nioh 2 Remastered,PPSA02489,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02489_00/3247c34f-b224-4a44-8150-5d1eca5409d1-version.xml,ps5,game
EP9000-PPSA02488_00-NIOH2EU000000000,Nioh 2 Remastered,PPSA02488,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02488_00/428e691a-946b-4a66-9248-db72df2839ed-version.xml,ps5,
UP9000-PPSA02487_00-NIOH2CE000000000,Nioh 2 Remastered - The Complete Edition,PPSA02487,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02487_00/b8c1d944-ab1d-4a53-9fdf-97eda8cab554-version.xml,ps5,
UP9000-PPSA02484_00-NIOHCEPS50000000,Nioh Remastered - The Complete Edition,PPSA02484,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02484_00/115fe354-a553-442f-9c3a-aa8451467a39-version.xml,ps5,
UP9000-PPSA07556_00-NPUG804600000000,No Heroes Allowed!,PPSA07556,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07556_00/04c16804-a6cd-443e-a802-e4fafb9830b8-version.xml,ps5,game
EP5661-PPSA06753_00-NOLONGERHOME0001,No Longer Home,PPSA06753,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06753_00/60b6fd7d-5f7c-452b-9fa0-9cec12a95108-version.xml,ps5,game
UP2034-PPSA02110_00-NOMANSSKYHG00001,No Man's Sky,PPSA02110,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02110_00/f4cb6658-c16e-4751-a2e1-fec2afa2725a-version.xml,ps5,game
EP2034-PPSA01412_00-NOMANSSKYHG00001,No Man's Sky,PPSA01412,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01412_00/9c9af5bc-0037-4dff-9def-7148714fce5d-version.xml,ps5,
UP1023-PPSA07576_00-NOMOREHEROES3002,No More Heroes 3,PPSA07576,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07576_00/f1d79dbd-df7a-4ec5-9330-6dc67444abc5-version.xml,ps5,game
EP6170-PPSA26925_00-NOSUNTOWORSHIPS5,NoSunToWorship,PPSA26925,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA26925_00/6711a587-01da-46a9-b60d-cb1b3f789471-version.xml,ps5,game
UP3643-PPSA06416_00-0820528558602647,Noble Wizard Pack,PPSA06416,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06416_00/f3c63654-363f-4407-a9b3-f66b1941c001-version.xml,ps5,game
UP2045-PPSA03332_00-NSTW000000000000,Nobody Saves the World,PPSA03332,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03332_00/767caca8-c268-4433-a394-80f85c6999cc-version.xml,ps5,game
EP2145-PPSA03333_00-NSTW000000000000,Nobody Saves the World,PPSA03333,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03333_00/1455a504-2f47-46ef-a1ef-825bf990da4e-version.xml,ps5,
EP0102-PPSA04401_00-BH7EPISODEDLC020,Not a Hero,PPSA04401,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04401_00/820e036d-65e7-47d2-8e34-cb02701f6a20-version.xml,ps5,game
UP0102-PPSA04400_00-BH7EPISODEDLC020,Not a Hero,PPSA04400,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA04400_00/1b2ed23d-ef1e-4eef-8640-8ab1b3bddd03-version.xml,ps5,
UP3971-PPSA02883_00-0000000000000000,Nour: Play With Your Food,PPSA02883,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02883_00/45408c69-f27f-4773-af10-0b9dc09eb341-version.xml,ps5,game
EP5098-PPSA13855_00-0411212671601709,Nuclear Blaze,PPSA13855,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA13855_00/8fbb9756-c58a-4f3a-af71-5a72354005d9-version.xml,ps5,game
UP3643-PPSA15319_00-PLUCKYSQUIRE0000,O ESCUDEIRO VALENTE,PPSA15319,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA15319_00/386ef8d4-9b18-4b27-9764-5dcc690bf0ab-version.xml,ps5,game
EP0082-PPSA09809_00-OCTOPATH2PS5E000,OCTOPATH TRAVELER II,PPSA09809,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA09809_00/2b5e557e-04bd-4dc5-bfb7-7d8e31ecc824-version.xml,ps5,
EP0082-PPSA10806_00-OCTOPATH2PS5EPD0,OCTOPATH TRAVELER II Prologue Demo,PPSA10806,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10806_00/07fb2ab1-ab09-442a-88c4-1515126cfbeb-version.xml,ps5,
UP6305-PPSA05925_00-DIGITALOST000000,OST,PPSA05925,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05925_00/b4c75c7d-bcec-465f-8650-7ade014067f0-version.xml,ps5,game
UP0082-PPSA01778_00-6924922068772381,OUTRIDERS,PPSA01778,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01778_00/29ea2c33-713d-47b7-83e2-21c8c63bf29b-version.xml,ps5,game
UP4176-PPSA02118_00-OBSERVER0SR00000,Observer: System Redux,PPSA02118,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02118_00/79db9d1a-0388-4356-b2dc-5791ab749471-version.xml,ps5,game
EP0082-PPSA10665_00-ADDCONT000000111,Occhiali da studioso,PPSA10665,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10665_00/10c0dc9f-a5bc-42b8-9605-883647e7e1ca-version.xml,ps5,
UP4134-PPSA07921_00-SLUS007100000000,Oddworld: Abe's Exoddus,PPSA07921,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07921_00/6ede4473-2b1c-43b4-8bfb-f3ef8113cf07-version.xml,ps5,game
UP4134-PPSA07919_00-SLUS001900000000,Oddworld: Abe's Oddysee,PPSA07919,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07919_00/e7f45afa-3724-4b6e-b12d-9e6440b41829-version.xml,ps5,game
UP4134-PPSA01590_00-8013847526978797,Oddworld: Soulstorm Enhanced Edition,PPSA01590,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01590_00/34f893f5-fb7d-48aa-b000-874d367c7f0e-version.xml,ps5,game
UP7157-PPSA18090_00-OFFTHEGRIDCLIENT,Off The Grid,PPSA18090,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA18090_00/52334b51-6543-4b53-aace-9bab7f0a8ac4-version.xml,ps5,
EP2430-PPSA06776_00-CESD66099C140000,Official Map Extension,PPSA06776,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06776_00/83415b20-8c63-4f49-9db4-cde24c4db09a-version.xml,ps5,game
UP2565-PPSA06775_00-CESD66099C140000,Official Map Extension,PPSA06775,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06775_00/91c220ac-08cb-4fb2-8566-7fdbfdcf5012-version.xml,ps5,
UP4581-PPSA02304_00-OLLIOLLIWORLD000,OlliOlli World,PPSA02304,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02304_00/2922cdf3-e920-4d83-8559-0f166be372be-version.xml,ps5,game
EP4829-PPSA02327_00-OLLIOLLIWORLD000,OlliOlli World,PPSA02327,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA02327_00/b435bed2-312a-410c-b732-e302c6936ca1-version.xml,ps5,game
UP0097-PPSA35090_00-HNREMASTERED0000,Olá vizinho,PPSA35090,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA35090_00/6adc616a-fac8-4867-a183-ba9a180c6c17-version.xml,ps5,game
EP0896-PPSA03029_00-RGAONENIGHTSTAND,One Night Stand,PPSA03029,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03029_00/14e22c0e-9266-489a-b740-1a7e5e3601a5-version.xml,ps5,game
UP1018-PPSA07570_00-OTDPKITANAPAL000,One-Time Dragon Pack - Kitana Palettes,PPSA07570,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07570_00/47d67988-0c82-41cf-b8c6-6ab8640efa8d-version.xml,ps5,
UP1018-PPSA07570_00-OTDRAGONPACKPLT1,One-Time Dragon Pack Palettes,PPSA07570,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07570_00/47d67988-0c82-41cf-b8c6-6ab8640efa8d-version.xml,ps5,
HP6978-PPSA23230_00-0000000000OPSPS5,Operation: Polygon Storm,PPSA23230,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA23230_00/7f479d1b-b3c0-4993-8723-0fa1c42aaa7c-version.xml,ps5,game
EP3785-PPSA07409_00-ORCSMUSTDIE3PS5V,Orcs Must Die! 3,PPSA07409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07409_00/15661587-b2d7-4c80-bdd5-892bdda1f8c5-version.xml,ps5,game
UP2184-PPSA05755_00-ORCSMUSTDIE3PS5V,Orcs Must Die! 3,PPSA05755,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA05755_00/ecd8e1fd-9ac3-4ef1-8022-5aa439a78f8c-version.xml,ps5,game
EP3785-PPSA07409_00-COLDASEYESDLC001,Orcs Must Die! 3: Cold as Eyes DLC,PPSA07409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07409_00/15661587-b2d7-4c80-bdd5-892bdda1f8c5-version.xml,ps5,game
EP3785-PPSA07409_00-TIPPINGSCALESDLC,Orcs Must Die! 3: Tipping the Scales DLC,PPSA07409,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07409_00/15661587-b2d7-4c80-bdd5-892bdda1f8c5-version.xml,ps5,game
EP3785-PPSA29875_00-OMDDEATHTRAPPS5V,Orcs Must Die! Deathtrap,PPSA29875,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA29875_00/c190d6b8-5d84-4fcb-8036-c12717d36950-version.xml,ps5,game
UP0700-PPSA24702_00-DSTS0MAPDUNGEONS,"Outer Dungeons The Halls of EXP, Gold, Materials",PPSA24702,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA24702_00/fb4ddc86-ccbc-480d-84e2-8c99930a2fe0-version.xml,ps5,game
UP5082-PPSA03351_00-4596456853814264,Outer Way Skin,PPSA03351,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA03351_00/15440660-0c84-4097-baac-a6468e9131b7-version.xml,ps5,
UP2470-PPSA08101_00-OUTERWILDSSIEA00,Outer Wilds,PPSA08101,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA08101_00/3585795c-ef42-4b5d-9c40-2ccd407f8ec0-version.xml,ps5,
UP2470-PPSA08101_00-OWEOTEPS50000000,Outer Wilds: Echoes of the Eye,PPSA08101,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA08101_00/3585795c-ef42-4b5d-9c40-2ccd407f8ec0-version.xml,ps5,
UP4882-PPSA14734_00-P22S5XXXXXXXXXXX,Outkast - Hey Ya!,PPSA14734,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA14734_00/dc84fbd1-2b13-419c-bc3d-4ba7ea2472bc-version.xml,ps5,game
EP4064-PPSA01528_00-0538983162460184,Overcooked! All You Can Eat,PPSA01528,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01528_00/04142c08-4d23-48f9-bd29-d466e0749685-version.xml,ps5,game
UP4064-PPSA01529_00-4759077947287005,Overcooked! All You Can Eat,PPSA01529,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01529_00/abf04d95-a0fa-4865-90a6-ed058560bf13-version.xml,ps5,game
UP6665-PPSA09850_00-OP20000000000000,Overpass 2,PPSA09850,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA09850_00/ddb38f41-f312-4210-8c99-b0f05b07e487-version.xml,ps5,game
UP4735-PPSA01907_00-OVERRIDEBASEGAME,Override 2: Super Mech League,PPSA01907,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA01907_00/540cdc79-cf13-4f74-bc10-e107a4e61c3e-version.xml,ps5,game
EP0002-PPSA07821_00-OWORIGINS0000000,Overwatch,PPSA07821,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07821_00/9912cc88-821a-4b9f-8920-a40aefcafe7e-version.xml,ps5,game
UP0002-PPSA07805_00-OWORIGINS0000000,Overwatch 2,PPSA07805,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA07805_00/0ce04843-e176-4dc6-b243-16bf2c129bf8-version.xml,ps5,
UP0177-PPSA10872_00-ADDCONTENT000006,P4G BGM Set,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000005,P4G Persona Set,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000000,P4G Yasogami High Costume Set,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000007,P5R BGM Set,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000003,P5R Persona Set 1,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000004,P5R Persona Set 2,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000002,P5R Phantom Thieves Costume Set,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
UP0177-PPSA10872_00-ADDCONTENT000001,P5R Shujin Academy Costume Set,PPSA10872,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA10872_00/10014934-646e-4587-b9eb-0ec87f59f666-version.xml,ps5,game
EP0700-PPSA06398_00-PACMANWORLDRE007,PAC-MAN WORLD Re-PAC,PPSA06398,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06398_00/e866b6a8-b18e-4e05-90eb-28e3c7c1d4ad-version.xml,ps5,game
UP0700-PPSA06399_00-PACMANWORLDRE008,PAC-MAN WORLD Re-PAC,PPSA06399,https://sgst.prod.dl.playstation.net/sgst/prod/00/np/PPSA06399_00/ceb2c602-9484-46b6-bb26-6c3c71ea99aa-version.xml,ps5,game
